# 2023-01-06T13:46:45+00:00
# Header Rows: 22
# File Format: 2
# Device: mini
# Serial: S9332
# Firmware: 1035
# Software: 1.0.3
# Sensitivity: 10
# PMT Gain: 1
# Scanrange [ps]: 5000
# Average: 0
# Triggermode: OFF
# Triggerfrequency [Hz]: 0
# ACFFWHM [ps]: 0.260
# Fittype: Gaussian
# Fit Pulse Duration [ps]: 0.190
# FWHM Valid: FALSE (No Signal)
# FIT MSE: 3.307543451984E-7
# Amplitude: 0.014655
# ==========
Delay[ps]	Intensity [arb.u.]	Fit [arb.u.]
-1.883077547506E+0	3.756658994640E-3	4.044398247406E-3
-1.881475392912E+0	4.643061678769E-3	4.044398247406E-3
-1.879913707095E+0	4.600852027144E-3	4.044398247406E-3
-1.878303936332E+0	4.516432723893E-3	4.044398247406E-3
-1.876695987184E+0	5.022948543396E-3	4.044398247406E-3
-1.875115670434E+0	5.360625756397E-3	4.044398247406E-3
-1.873504047216E+0	4.938529240145E-3	4.044398247406E-3
-1.871955293442E+0	4.769690633645E-3	4.044398247406E-3
-1.870330075849E+0	4.854109936895E-3	4.044398247406E-3
-1.868702516063E+0	4.305384465768E-3	4.044398247406E-3
-1.867131808994E+0	3.714449343015E-3	4.044398247406E-3
-1.865516001718E+0	4.432013420643E-3	4.044398247406E-3
-1.863918999947E+0	5.191787149896E-3	4.044398247406E-3
-1.862344708538E+0	4.009916904391E-3	4.044398247406E-3
-1.860724563348E+0	3.630030039765E-3	4.044398247406E-3
-1.859100667158E+0	4.052126556017E-3	4.044398247406E-3
-1.857495844269E+0	3.798868646266E-3	4.044398247406E-3
-1.855903403983E+0	3.883287949516E-3	4.044398247406E-3
-1.854324430401E+0	3.798868646266E-3	4.044398247406E-3
-1.852703068434E+0	4.094336207642E-3	4.044398247406E-3
-1.851081660613E+0	3.672239691390E-3	4.044398247406E-3
-1.849472158810E+0	3.587820388140E-3	4.044398247406E-3
-1.847847263129E+0	4.600852027144E-3	4.044398247406E-3
-1.846235678317E+0	4.938529240145E-3	4.044398247406E-3
-1.844605216657E+0	4.769690633645E-3	4.044398247406E-3
-1.842999463176E+0	4.727480982019E-3	4.044398247406E-3
-1.841411691214E+0	4.305384465768E-3	4.044398247406E-3
-1.839760292973E+0	4.980738891770E-3	4.044398247406E-3
-1.838132809069E+0	4.938529240145E-3	4.044398247406E-3
-1.836539912914E+0	4.389803769018E-3	4.044398247406E-3
-1.834886545253E+0	4.178755510892E-3	4.044398247406E-3
-1.833289635774E+0	4.600852027144E-3	4.044398247406E-3
-1.831657237979E+0	4.178755510892E-3	4.044398247406E-3
-1.830000730559E+0	4.558642375519E-3	4.044398247406E-3
-1.828416948296E+0	4.389803769018E-3	4.044398247406E-3
-1.826773222321E+0	4.009916904391E-3	4.044398247406E-3
-1.825129126367E+0	3.798868646266E-3	4.044398247406E-3
-1.823522780966E+0	4.136545859267E-3	4.044398247406E-3
-1.821861073472E+0	3.418981781639E-3	4.044398247406E-3
-1.820246013835E+0	3.714449343015E-3	4.044398247406E-3
-1.818607346181E+0	2.870256310512E-3	4.044398247406E-3
-1.816951871653E+0	5.318416104772E-3	4.044398247406E-3
-1.815355333200E+0	5.022948543396E-3	4.044398247406E-3
-1.813694471921E+0	4.558642375519E-3	4.044398247406E-3
-1.812049967349E+0	3.925497601141E-3	4.044398247406E-3
-1.810426447074E+0	3.672239691390E-3	4.044398247406E-3
-1.808759250645E+0	2.912465962137E-3	4.044398247406E-3
-1.807146512252E+0	2.828046658887E-3	4.044398247406E-3
-1.805517402837E+0	3.503401084889E-3	4.044398247406E-3
-1.803847762032E+0	3.630030039765E-3	4.044398247406E-3
-1.802250957529E+0	3.925497601141E-3	4.044398247406E-3
-1.800584813312E+0	3.841078297891E-3	4.044398247406E-3
-1.798925548331E+0	3.461191433264E-3	4.044398247406E-3
-1.797322644352E+0	3.418981781639E-3	4.044398247406E-3
-1.795655029995E+0	4.558642375519E-3	4.044398247406E-3
-1.794023142769E+0	4.052126556017E-3	4.044398247406E-3
-1.792377375217E+0	3.503401084889E-3	4.044398247406E-3
-1.790702623719E+0	4.178755510892E-3	4.044398247406E-3
-1.789097922217E+0	3.883287949516E-3	4.044398247406E-3
-1.787435560539E+0	4.178755510892E-3	4.044398247406E-3
-1.785772725882E+0	4.178755510892E-3	4.044398247406E-3
-1.784142157616E+0	3.503401084889E-3	4.044398247406E-3
-1.782463514879E+0	4.263174814142E-3	4.044398247406E-3
-1.780822899103E+0	4.389803769018E-3	4.044398247406E-3
-1.779156367914E+0	4.980738891770E-3	4.044398247406E-3
-1.777465804495E+0	4.643061678769E-3	4.044398247406E-3
-1.775843250774E+0	4.009916904391E-3	4.044398247406E-3
-1.774168111375E+0	3.545610736515E-3	4.044398247406E-3
-1.772469596140E+0	3.545610736515E-3	4.044398247406E-3
-1.770827113127E+0	3.714449343015E-3	4.044398247406E-3
-1.769143574423E+0	4.136545859267E-3	4.044398247406E-3
-1.767491332528E+0	4.347594117393E-3	4.044398247406E-3
-1.765820089838E+0	4.896319588520E-3	4.044398247406E-3
-1.764124742178E+0	3.967707252766E-3	4.044398247406E-3
-1.762493221789E+0	3.165723871888E-3	4.044398247406E-3
-1.760809758733E+0	4.600852027144E-3	4.044398247406E-3
-1.759121677513E+0	4.854109936895E-3	4.044398247406E-3
-1.757470663102E+0	4.389803769018E-3	4.044398247406E-3
-1.755774326193E+0	5.318416104772E-3	4.044398247406E-3
-1.754113843272E+0	4.896319588520E-3	4.044398247406E-3
-1.752428815457E+0	4.178755510892E-3	4.044398247406E-3
-1.750726308080E+0	4.220965162517E-3	4.044398247406E-3
-1.749083030060E+0	4.643061678769E-3	4.044398247406E-3
-1.747382514331E+0	4.516432723893E-3	4.044398247406E-3
-1.745683318027E+0	4.094336207642E-3	4.044398247406E-3
-1.744038057785E+0	4.263174814142E-3	4.044398247406E-3
-1.742334083410E+0	3.292352826763E-3	4.044398247406E-3
-1.740670453281E+0	3.418981781639E-3	4.044398247406E-3
-1.738980484110E+0	3.967707252766E-3	4.044398247406E-3
-1.737271132410E+0	4.727480982019E-3	4.044398247406E-3
-1.735627583685E+0	3.587820388140E-3	4.044398247406E-3
-1.733912628762E+0	3.503401084889E-3	4.044398247406E-3
-1.732202164797E+0	4.136545859267E-3	4.044398247406E-3
-1.730538822948E+0	4.263174814142E-3	4.044398247406E-3
-1.728818423781E+0	4.600852027144E-3	4.044398247406E-3
-1.727126738787E+0	4.432013420643E-3	4.044398247406E-3
-1.725423121239E+0	4.516432723893E-3	4.044398247406E-3
-1.723713946323E+0	3.925497601141E-3	4.044398247406E-3
-1.722033616509E+0	3.672239691390E-3	4.044398247406E-3
-1.720319806090E+0	4.220965162517E-3	4.044398247406E-3
-1.718598050605E+0	4.474223072268E-3	4.044398247406E-3
-1.716918800120E+0	3.461191433264E-3	4.044398247406E-3
-1.715182814115E+0	4.347594117393E-3	4.044398247406E-3
-1.713486511888E+0	2.448159794260E-3	4.044398247406E-3
-1.711793957518E+0	3.756658994640E-3	4.044398247406E-3
-1.710060515047E+0	4.136545859267E-3	4.044398247406E-3
-1.708390657771E+0	3.967707252766E-3	4.044398247406E-3
-1.706680103261E+0	4.009916904391E-3	4.044398247406E-3
-1.704969326577E+0	3.883287949516E-3	4.044398247406E-3
-1.703296511098E+0	3.461191433264E-3	4.044398247406E-3
-1.701564372224E+0	4.980738891770E-3	4.044398247406E-3
-1.699872219721E+0	4.009916904391E-3	4.044398247406E-3
-1.698170256431E+0	3.587820388140E-3	4.044398247406E-3
-1.696436897638E+0	4.389803769018E-3	4.044398247406E-3
-1.694757582561E+0	3.925497601141E-3	4.044398247406E-3
-1.693034913126E+0	3.841078297891E-3	4.044398247406E-3
-1.691311778861E+0	4.009916904391E-3	4.044398247406E-3
-1.689612961615E+0	3.883287949516E-3	4.044398247406E-3
-1.687862394896E+0	3.925497601141E-3	4.044398247406E-3
-1.686144813809E+0	4.347594117393E-3	4.044398247406E-3
-1.684429229491E+0	4.094336207642E-3	4.044398247406E-3
-1.682680420609E+0	3.925497601141E-3	4.044398247406E-3
-1.681000463451E+0	4.685271330394E-3	4.044398247406E-3
-1.679267988116E+0	3.587820388140E-3	4.044398247406E-3
-1.677546875294E+0	3.503401084889E-3	4.044398247406E-3
-1.675842755790E+0	3.207933523513E-3	4.044398247406E-3
-1.674091151290E+0	2.996885265387E-3	4.044398247406E-3
-1.672374747293E+0	5.149577498271E-3	4.044398247406E-3
-1.670648223512E+0	4.305384465768E-3	4.044398247406E-3
-1.668892764084E+0	5.022948543396E-3	4.044398247406E-3
-1.667186705070E+0	3.714449343015E-3	4.044398247406E-3
-1.665437358037E+0	3.334562478389E-3	4.044398247406E-3
-1.663695433745E+0	4.052126556017E-3	4.044398247406E-3
-1.661992135201E+0	4.727480982019E-3	4.044398247406E-3
-1.660229491150E+0	4.389803769018E-3	4.044398247406E-3
-1.658511880036E+0	4.432013420643E-3	4.044398247406E-3
-1.656794692670E+0	4.220965162517E-3	4.044398247406E-3
-1.655025506773E+0	5.065158195021E-3	4.044398247406E-3
-1.653315111474E+0	4.685271330394E-3	4.044398247406E-3
-1.651571059250E+0	3.967707252766E-3	4.044398247406E-3
-1.649813329787E+0	4.094336207642E-3	4.044398247406E-3
-1.648096523572E+0	3.756658994640E-3	4.044398247406E-3
-1.646343658188E+0	4.263174814142E-3	4.044398247406E-3
-1.644609455741E+0	4.938529240145E-3	4.044398247406E-3
-1.642880050918E+0	4.896319588520E-3	4.044398247406E-3
-1.641119659677E+0	5.487254711272E-3	4.044398247406E-3
-1.639387121961E+0	4.263174814142E-3	4.044398247406E-3
-1.637644362045E+0	4.052126556017E-3	4.044398247406E-3
-1.635885563961E+0	4.136545859267E-3	4.044398247406E-3
-1.634176918701E+0	4.727480982019E-3	4.044398247406E-3
-1.632408890109E+0	3.714449343015E-3	4.044398247406E-3
-1.630666945334E+0	3.334562478389E-3	4.044398247406E-3
-1.628929878488E+0	4.178755510892E-3	4.044398247406E-3
-1.627148037304E+0	4.558642375519E-3	4.044398247406E-3
-1.625458263771E+0	3.672239691390E-3	4.044398247406E-3
-1.623718586122E+0	5.613883666148E-3	4.044398247406E-3
-1.621939365750E+0	4.600852027144E-3	4.044398247406E-3
-1.620219828045E+0	4.094336207642E-3	4.044398247406E-3
-1.618436215408E+0	3.630030039765E-3	4.044398247406E-3
-1.616690280004E+0	4.052126556017E-3	4.044398247406E-3
-1.614934899832E+0	3.587820388140E-3	4.044398247406E-3
-1.613150697486E+0	5.318416104772E-3	4.044398247406E-3
-1.611425086724E+0	4.769690633645E-3	4.044398247406E-3
-1.609653942813E+0	3.925497601141E-3	4.044398247406E-3
-1.607871251574E+0	4.769690633645E-3	4.044398247406E-3
-1.606133922635E+0	4.220965162517E-3	4.044398247406E-3
-1.604355937777E+0	3.925497601141E-3	4.044398247406E-3
-1.602603850524E+0	4.263174814142E-3	4.044398247406E-3
-1.600844653830E+0	3.841078297891E-3	4.044398247406E-3
-1.599047046347E+0	3.418981781639E-3	4.044398247406E-3
-1.597317606842E+0	3.587820388140E-3	4.044398247406E-3
-1.595528939376E+0	3.925497601141E-3	4.044398247406E-3
-1.593733139774E+0	4.094336207642E-3	4.044398247406E-3
-1.592000995198E+0	3.587820388140E-3	4.044398247406E-3
-1.590209346834E+0	4.474223072268E-3	4.044398247406E-3
-1.588422809744E+0	3.250143175138E-3	4.044398247406E-3
-1.586657572347E+0	3.081304568638E-3	4.044398247406E-3
-1.584841841359E+0	4.009916904391E-3	4.044398247406E-3
-1.583104001967E+0	4.178755510892E-3	4.044398247406E-3
-1.581305316784E+0	5.318416104772E-3	4.044398247406E-3
-1.579509116595E+0	3.672239691390E-3	4.044398247406E-3
-1.577771972936E+0	3.545610736515E-3	4.044398247406E-3
-1.575977963410E+0	3.714449343015E-3	4.044398247406E-3
-1.574203292419E+0	3.545610736515E-3	4.044398247406E-3
-1.572445001994E+0	3.630030039765E-3	4.044398247406E-3
-1.570627193815E+0	4.305384465768E-3	4.044398247406E-3
-1.568877910326E+0	3.883287949516E-3	4.044398247406E-3
-1.567079170211E+0	3.841078297891E-3	4.044398247406E-3
-1.565273093128E+0	4.685271330394E-3	4.044398247406E-3
-1.563523484701E+0	4.643061678769E-3	4.044398247406E-3
-1.561723831334E+0	4.347594117393E-3	4.044398247406E-3
-1.559931299862E+0	4.178755510892E-3	4.044398247406E-3
-1.558145577215E+0	3.714449343015E-3	4.044398247406E-3
-1.556335378339E+0	4.432013420643E-3	4.044398247406E-3
-1.554588845544E+0	4.347594117393E-3	4.044398247406E-3
-1.552769315491E+0	5.149577498271E-3	4.044398247406E-3
-1.550959640684E+0	4.263174814142E-3	4.044398247406E-3
-1.549209526925E+0	3.376772130014E-3	4.044398247406E-3
-1.547400303914E+0	3.756658994640E-3	4.044398247406E-3
-1.545598665416E+0	3.967707252766E-3	4.044398247406E-3
-1.543803835162E+0	3.925497601141E-3	4.044398247406E-3
-1.541991762183E+0	4.854109936895E-3	4.044398247406E-3
-1.540232020238E+0	4.052126556017E-3	4.044398247406E-3
-1.538420516019E+0	4.263174814142E-3	4.044398247406E-3
-1.536595030222E+0	4.347594117393E-3	4.044398247406E-3
-1.534835778596E+0	4.474223072268E-3	4.044398247406E-3
-1.533014807148E+0	4.432013420643E-3	4.044398247406E-3
-1.531203749721E+0	4.009916904391E-3	4.044398247406E-3
-1.529380731226E+0	3.503401084889E-3	4.044398247406E-3
-1.527591768033E+0	4.643061678769E-3	4.044398247406E-3
-1.525808400846E+0	4.305384465768E-3	4.044398247406E-3
-1.524004186344E+0	3.883287949516E-3	4.044398247406E-3
-1.522185824419E+0	4.136545859267E-3	4.044398247406E-3
-1.520398566109E+0	4.474223072268E-3	4.044398247406E-3
-1.518558718628E+0	4.474223072268E-3	4.044398247406E-3
-1.516751438968E+0	3.967707252766E-3	4.044398247406E-3
-1.514936988766E+0	4.136545859267E-3	4.044398247406E-3
-1.513114488754E+0	4.009916904391E-3	4.044398247406E-3
-1.511334248176E+0	3.418981781639E-3	4.044398247406E-3
-1.509509753489E+0	4.516432723893E-3	4.044398247406E-3
-1.507674212500E+0	4.347594117393E-3	4.044398247406E-3
-1.505900274601E+0	3.798868646266E-3	4.044398247406E-3
-1.504074690228E+0	3.461191433264E-3	4.044398247406E-3
-1.502226083821E+0	3.123514220263E-3	4.044398247406E-3
-1.500431686975E+0	3.376772130014E-3	4.044398247406E-3
-1.498604751055E+0	4.052126556017E-3	4.044398247406E-3
-1.496763912696E+0	3.587820388140E-3	4.044398247406E-3
-1.494943384781E+0	3.461191433264E-3	4.044398247406E-3
-1.493120889425E+0	3.714449343015E-3	4.044398247406E-3
-1.491339284149E+0	4.347594117393E-3	4.044398247406E-3
-1.489488506166E+0	4.263174814142E-3	4.044398247406E-3
-1.487656252044E+0	3.461191433264E-3	4.044398247406E-3
-1.485834116774E+0	4.305384465768E-3	4.044398247406E-3
-1.483997838737E+0	4.178755510892E-3	4.044398247406E-3
-1.482185805561E+0	3.292352826763E-3	4.044398247406E-3
-1.480334082438E+0	3.630030039765E-3	4.044398247406E-3
-1.478521152770E+0	4.474223072268E-3	4.044398247406E-3
-1.476742627549E+0	4.009916904391E-3	4.044398247406E-3
-1.474877037833E+0	4.178755510892E-3	4.044398247406E-3
-1.473021604795E+0	4.094336207642E-3	4.044398247406E-3
-1.471222715478E+0	4.643061678769E-3	4.044398247406E-3
-1.469367129629E+0	4.727480982019E-3	4.044398247406E-3
-1.467538553418E+0	4.094336207642E-3	4.044398247406E-3
-1.465696098627E+0	4.685271330394E-3	4.044398247406E-3
-1.463841779948E+0	4.727480982019E-3	4.044398247406E-3
-1.462033033057E+0	3.841078297891E-3	4.044398247406E-3
-1.460181722043E+0	4.558642375519E-3	4.044398247406E-3
-1.458332769167E+0	4.220965162517E-3	4.044398247406E-3
-1.456535567741E+0	3.756658994640E-3	4.044398247406E-3
-1.454664720808E+0	3.883287949516E-3	4.044398247406E-3
-1.452834561450E+0	4.220965162517E-3	4.044398247406E-3
-1.450985398969E+0	4.178755510892E-3	4.044398247406E-3
-1.449128308298E+0	4.052126556017E-3	4.044398247406E-3
-1.447323376998E+0	3.503401084889E-3	4.044398247406E-3
-1.445444976509E+0	4.263174814142E-3	4.044398247406E-3
-1.443569002241E+0	4.389803769018E-3	4.044398247406E-3
-1.441761829652E+0	3.756658994640E-3	4.044398247406E-3
-1.439890837008E+0	4.938529240145E-3	4.044398247406E-3
-1.438027925829E+0	3.503401084889E-3	4.044398247406E-3
-1.436155839309E+0	3.967707252766E-3	4.044398247406E-3
-1.434271542082E+0	4.938529240145E-3	4.044398247406E-3
-1.432451050013E+0	4.558642375519E-3	4.044398247406E-3
-1.430566325896E+0	4.347594117393E-3	4.044398247406E-3
-1.428705203047E+0	4.178755510892E-3	4.044398247406E-3
-1.426872704755E+0	4.305384465768E-3	4.044398247406E-3
-1.424993222493E+0	5.276206453147E-3	4.044398247406E-3
-1.423143131166E+0	4.136545859267E-3	4.044398247406E-3
-1.421281207956E+0	3.841078297891E-3	4.044398247406E-3
-1.419399962737E+0	4.516432723893E-3	4.044398247406E-3
-1.417590231601E+0	3.587820388140E-3	4.044398247406E-3
-1.415695775370E+0	3.630030039765E-3	4.044398247406E-3
-1.413820480773E+0	4.263174814142E-3	4.044398247406E-3
-1.411995178394E+0	4.432013420643E-3	4.044398247406E-3
-1.410099186732E+0	3.461191433264E-3	4.044398247406E-3
-1.408239740369E+0	4.178755510892E-3	4.044398247406E-3
-1.406373678025E+0	3.883287949516E-3	4.044398247406E-3
-1.404484344008E+0	4.854109936895E-3	4.044398247406E-3
-1.402645592267E+0	3.883287949516E-3	4.044398247406E-3
-1.400754847814E+0	4.558642375519E-3	4.044398247406E-3
-1.398890317526E+0	3.967707252766E-3	4.044398247406E-3
-1.397036052150E+0	3.967707252766E-3	4.044398247406E-3
-1.395123092425E+0	3.841078297891E-3	4.044398247406E-3
-1.393267609225E+0	2.785837007261E-3	4.044398247406E-3
-1.391405230146E+0	3.756658994640E-3	4.044398247406E-3
-1.389514255257E+0	4.516432723893E-3	4.044398247406E-3
-1.387654437518E+0	3.798868646266E-3	4.044398247406E-3
-1.385770927966E+0	4.220965162517E-3	4.044398247406E-3
-1.383908675627E+0	4.094336207642E-3	4.044398247406E-3
-1.382044394164E+0	3.587820388140E-3	4.044398247406E-3
-1.380144807106E+0	4.052126556017E-3	4.044398247406E-3
-1.378283659584E+0	4.980738891770E-3	4.044398247406E-3
-1.376398760893E+0	4.516432723893E-3	4.044398247406E-3
-1.374501912193E+0	4.305384465768E-3	4.044398247406E-3
-1.372648637462E+0	3.587820388140E-3	4.044398247406E-3
-1.370757825391E+0	3.250143175138E-3	4.044398247406E-3
-1.368878898389E+0	4.263174814142E-3	4.044398247406E-3
-1.367024483346E+0	3.081304568638E-3	4.044398247406E-3
-1.365116582873E+0	3.587820388140E-3	4.044398247406E-3
-1.363249230316E+0	3.081304568638E-3	4.044398247406E-3
-1.361389157351E+0	3.039094917012E-3	4.044398247406E-3
-1.359470649569E+0	4.136545859267E-3	4.044398247406E-3
-1.357611836092E+0	3.418981781639E-3	4.044398247406E-3
-1.355738839695E+0	3.039094917012E-3	4.044398247406E-3
-1.353856716256E+0	3.039094917012E-3	4.044398247406E-3
-1.351984626128E+0	3.334562478389E-3	4.044398247406E-3
-1.350062913528E+0	4.558642375519E-3	4.044398247406E-3
-1.348181962989E+0	3.756658994640E-3	4.044398247406E-3
-1.346291989568E+0	3.967707252766E-3	4.044398247406E-3
-1.344373596655E+0	4.347594117393E-3	4.044398247406E-3
-1.342507534195E+0	4.136545859267E-3	4.044398247406E-3
-1.340594474382E+0	4.094336207642E-3	4.044398247406E-3
-1.338700479024E+0	3.841078297891E-3	4.044398247406E-3
-1.336825549286E+0	3.165723871888E-3	4.044398247406E-3
-1.334912446179E+0	3.081304568638E-3	4.044398247406E-3
-1.333027702859E+0	4.136545859267E-3	4.044398247406E-3
-1.331133356492E+0	4.600852027144E-3	4.044398247406E-3
-1.329205548723E+0	5.022948543396E-3	4.044398247406E-3
-1.327334556428E+0	3.123514220263E-3	4.044398247406E-3
-1.325433341765E+0	4.263174814142E-3	4.044398247406E-3
-1.323528418466E+0	3.883287949516E-3	4.044398247406E-3
-1.321659471356E+0	2.532579097510E-3	4.044398247406E-3
-1.319733944678E+0	3.841078297891E-3	4.044398247406E-3
-1.317844764868E+0	4.347594117393E-3	4.044398247406E-3
-1.315951214207E+0	3.545610736515E-3	4.044398247406E-3
-1.314001109582E+0	4.432013420643E-3	4.044398247406E-3
-1.312115467093E+0	3.461191433264E-3	4.044398247406E-3
-1.310211015840E+0	4.516432723893E-3	4.044398247406E-3
-1.308286059436E+0	4.811900285270E-3	4.044398247406E-3
-1.306394973168E+0	4.178755510892E-3	4.044398247406E-3
-1.304470536061E+0	4.305384465768E-3	4.044398247406E-3
-1.302570237326E+0	4.263174814142E-3	4.044398247406E-3
-1.300658649049E+0	5.149577498271E-3	4.044398247406E-3
-1.298732789402E+0	4.094336207642E-3	4.044398247406E-3
-1.296859672201E+0	4.769690633645E-3	4.044398247406E-3
-1.294951337855E+0	4.178755510892E-3	4.044398247406E-3
-1.293006095796E+0	2.996885265387E-3	4.044398247406E-3
-1.291118700940E+0	3.630030039765E-3	4.044398247406E-3
-1.289188906061E+0	4.094336207642E-3	4.044398247406E-3
-1.287267443451E+0	4.643061678769E-3	4.044398247406E-3
-1.285351683337E+0	3.883287949516E-3	4.044398247406E-3
-1.283416960252E+0	3.798868646266E-3	4.044398247406E-3
-1.281551276849E+0	3.883287949516E-3	4.044398247406E-3
-1.279629530616E+0	3.925497601141E-3	4.044398247406E-3
-1.277680071912E+0	3.883287949516E-3	4.044398247406E-3
-1.275796958525E+0	4.263174814142E-3	4.044398247406E-3
-1.273854965160E+0	4.811900285270E-3	4.044398247406E-3
-1.271930397472E+0	4.474223072268E-3	4.044398247406E-3
-1.270010992267E+0	3.418981781639E-3	4.044398247406E-3
-1.268058800676E+0	4.178755510892E-3	4.044398247406E-3
-1.266175815193E+0	4.136545859267E-3	4.044398247406E-3
-1.264245752635E+0	3.672239691390E-3	4.044398247406E-3
-1.262294907936E+0	3.587820388140E-3	4.044398247406E-3
-1.260392358485E+0	4.094336207642E-3	4.044398247406E-3
-1.258454615747E+0	5.360625756397E-3	4.044398247406E-3
-1.256545945639E+0	5.022948543396E-3	4.044398247406E-3
-1.254595375369E+0	3.883287949516E-3	4.044398247406E-3
-1.252641898453E+0	4.474223072268E-3	4.044398247406E-3
-1.250762059131E+0	4.094336207642E-3	4.044398247406E-3
-1.248816888996E+0	4.389803769018E-3	4.044398247406E-3
-1.246860898922E+0	4.136545859267E-3	4.044398247406E-3
-1.244955473666E+0	3.545610736515E-3	4.044398247406E-3
-1.243014720702E+0	4.389803769018E-3	4.044398247406E-3
-1.241093389488E+0	4.685271330394E-3	4.044398247406E-3
-1.239155719838E+0	3.841078297891E-3	4.044398247406E-3
-1.237199097111E+0	4.263174814142E-3	4.044398247406E-3
-1.235311652559E+0	4.685271330394E-3	4.044398247406E-3
-1.233368061382E+0	4.305384465768E-3	4.044398247406E-3
-1.231399329317E+0	4.052126556017E-3	4.044398247406E-3
-1.229487945757E+0	4.136545859267E-3	4.044398247406E-3
-1.227529563097E+0	3.967707252766E-3	4.044398247406E-3
-1.225590978684E+0	4.643061678769E-3	4.044398247406E-3
-1.223662003368E+0	3.883287949516E-3	4.044398247406E-3
-1.221702412894E+0	3.714449343015E-3	4.044398247406E-3
-1.219800461298E+0	3.587820388140E-3	4.044398247406E-3
-1.217830589851E+0	4.516432723893E-3	4.044398247406E-3
-1.215866122380E+0	4.347594117393E-3	4.044398247406E-3
-1.213968805008E+0	3.967707252766E-3	4.044398247406E-3
-1.212012849733E+0	4.643061678769E-3	4.044398247406E-3
-1.210071589691E+0	5.149577498271E-3	4.044398247406E-3
-1.208149534347E+0	3.334562478389E-3	4.044398247406E-3
-1.206181014679E+0	4.643061678769E-3	4.044398247406E-3
-1.204265868249E+0	4.347594117393E-3	4.044398247406E-3
-1.202294586249E+0	3.630030039765E-3	4.044398247406E-3
-1.200335561742E+0	4.389803769018E-3	4.044398247406E-3
-1.198415221754E+0	4.052126556017E-3	4.044398247406E-3
-1.196438399379E+0	4.896319588520E-3	4.044398247406E-3
-1.194490707241E+0	3.165723871888E-3	4.044398247406E-3
-1.192553145013E+0	3.292352826763E-3	4.044398247406E-3
-1.190596728049E+0	5.191787149896E-3	4.044398247406E-3
-1.188667050716E+0	5.613883666148E-3	4.044398247406E-3
-1.186702215593E+0	4.980738891770E-3	4.044398247406E-3
-1.184714428266E+0	4.685271330394E-3	4.044398247406E-3
-1.182795945972E+0	3.925497601141E-3	4.044398247406E-3
-1.180827979702E+0	4.980738891770E-3	4.044398247406E-3
-1.178869879735E+0	4.305384465768E-3	4.044398247406E-3
-1.176916639075E+0	3.503401084889E-3	4.044398247406E-3
-1.174963254217E+0	4.305384465768E-3	4.044398247406E-3
-1.173048450300E+0	3.714449343015E-3	4.044398247406E-3
-1.171068021123E+0	4.685271330394E-3	4.044398247406E-3
-1.169095072879E+0	3.714449343015E-3	4.044398247406E-3
-1.167181729908E+0	4.685271330394E-3	4.044398247406E-3
-1.165197749443E+0	5.149577498271E-3	4.044398247406E-3
-1.163219584366E+0	4.389803769018E-3	4.044398247406E-3
-1.161272617173E+0	4.389803769018E-3	4.044398247406E-3
-1.159297247946E+0	4.643061678769E-3	4.044398247406E-3
-1.157363058009E+0	4.474223072268E-3	4.044398247406E-3
-1.155379829840E+0	4.094336207642E-3	4.044398247406E-3
-1.153392342546E+0	3.587820388140E-3	4.044398247406E-3
-1.151465003448E+0	4.432013420643E-3	4.044398247406E-3
-1.149488673253E+0	5.149577498271E-3	4.044398247406E-3
-1.147496204801E+0	4.009916904391E-3	4.044398247406E-3
-1.145551303625E+0	3.334562478389E-3	4.044398247406E-3
-1.143571098601E+0	5.233996801521E-3	4.044398247406E-3
-1.141631118531E+0	3.756658994640E-3	4.044398247406E-3
-1.139653784423E+0	4.220965162517E-3	4.044398247406E-3
-1.137667485043E+0	4.516432723893E-3	4.044398247406E-3
-1.135730880524E+0	4.643061678769E-3	4.044398247406E-3
-1.133742415387E+0	5.402835408022E-3	4.044398247406E-3
-1.131736114441E+0	5.613883666148E-3	4.044398247406E-3
-1.129772455826E+0	5.107367846646E-3	4.044398247406E-3
-1.127801602812E+0	4.600852027144E-3	4.044398247406E-3
-1.125846127613E+0	3.841078297891E-3	4.044398247406E-3
-1.123846443113E+0	3.798868646266E-3	4.044398247406E-3
-1.121854447871E+0	4.347594117393E-3	4.044398247406E-3
-1.119915517453E+0	4.727480982019E-3	4.044398247406E-3
-1.117927283451E+0	4.685271330394E-3	4.044398247406E-3
-1.115949115930E+0	4.052126556017E-3	4.044398247406E-3
-1.113983724965E+0	3.925497601141E-3	4.044398247406E-3
-1.111990217103E+0	4.685271330394E-3	4.044398247406E-3
-1.110032548099E+0	4.811900285270E-3	4.044398247406E-3
-1.108035086733E+0	3.883287949516E-3	4.044398247406E-3
-1.106025992498E+0	4.389803769018E-3	4.044398247406E-3
-1.104076445926E+0	4.347594117393E-3	4.044398247406E-3
-1.102071376537E+0	4.769690633645E-3	4.044398247406E-3
-1.100070153232E+0	4.516432723893E-3	4.044398247406E-3
-1.098114342852E+0	4.389803769018E-3	4.044398247406E-3
-1.096116738801E+0	4.600852027144E-3	4.044398247406E-3
-1.094103095417E+0	4.263174814142E-3	4.044398247406E-3
-1.092086292256E+0	4.220965162517E-3	4.044398247406E-3
-1.090093597208E+0	3.250143175138E-3	4.044398247406E-3
-1.088142534757E+0	3.461191433264E-3	4.044398247406E-3
-1.086127866977E+0	4.178755510892E-3	4.044398247406E-3
